step,t_s,target_x,target_y,target_yaw,yaw_error,yaw_correction,truth_px,truth_py,truth_pz,truth_vx,truth_vy,truth_vz,truth_qw,truth_qx,truth_qy,truth_qz,truth_roll,truth_pitch,truth_yaw,truth_wx,truth_wy,truth_wz,imu_ax,imu_ay,imu_az,imu_acc_norm,imu_gx,imu_gy,imu_gz,imu_gyro_norm,vio_px,vio_py,vio_pz,vio_vx,vio_vy,vio_vz,vio_qw,vio_qx,vio_qy,vio_qz,pos_err_x,pos_err_y,pos_err_z,pos_err_norm,vel_err_x,vel_err_y,vel_err_z,vel_err_norm,orientation_err_rad,odom_age_s,drained_callbacks
873,8.74,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004210783590834623,-0.0004053331186971834,-3.9914865493774414,-0.0013481538044288754,2.064253330230713,-0.013517368584871292,-0.025512322783470154,-1.1678949704219121e-05,0.9999924853262281,-0.00019007138562787294,-0.0032383324831145163,0.00212282045176943,-0.0003938969809814637,-0.006475854583914186,0.004246941845045525,-0.01546820905059576,0.002066764747723937,0.002612777054309845,-0.046364687383174896,-0.03146620839834213,9.810315132141113,9.810475156608064,-0.015468212775886059,0.0020667663775384426,0.0026127775199711323,0.015822886465758218,,,,,,,,,,,,,,,,,,,,,
874,8.75,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0042469421897940686,-0.00033319984301693946,-3.991626501083374,-0.0016037975437939167,2.0642526149749756,-0.014293558895587921,-0.02556760236620903,-1.1461742360552307e-05,0.9999924923077544,-0.00026282842802214756,-0.003230231589308809,0.002124112337535191,-0.0005393869376842717,-0.006459343038457403,0.004249992229154312,-0.014813599176704884,0.0017889536684378982,-0.0011619299184530973,0.006144348531961441,0.003659410635009408,9.81031608581543,9.810318692474473,-0.014813599176704884,0.0017889532027766109,-0.0011619303841143847,0.0149664009149603,,,,,,,,,,,,,,,,,,,,,
875,8.76,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004249991805564647,-0.00022014161078028586,-3.991772174835205,-0.0018581112381070852,2.0642526149749756,-0.014543773606419563,-0.02525467984378338,-8.019773304113187e-06,0.9999925513343291,-0.00033734566279120464,-0.0032162386574352913,0.00210696052683397,-0.0006882535626552629,-0.006431052183121088,0.004216159311275783,-0.015853455290198326,0.003885352285578847,-0.004727964289486408,0.05590783804655075,0.036976758390665054,9.810320854187012,9.810549843363148,-0.015853457152843475,0.003885353449732065,-0.004727962892502546,0.016993578441260388,,,,,,,,,,,,,,,,,,,,,
876,8.77,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004216158719074016,-0.0001111305944598487,-3.991917610168457,-0.0021078193094581366,2.0642526149749756,-0.014421801082789898,-0.02467721328139305,-2.5586755327822175e-06,0.9999926785465463,-0.0004214857765136402,-0.0031862787323584272,0.0020767356315886773,-0.0008562169786540155,-0.006370803274627372,0.004156223106014896,-0.018148478120565414,0.007687824312597513,-0.006670927628874779,0.08294923603534698,0.05515759810805321,9.810301780700684,9.810807508294458,-0.018148478120565414,0.007687824312597513,-0.006670929957181215,0.020807960189495385,,,,,,,,,,,,,,,,,,,,,
877,8.78,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004156222523462061,-4.924552254148031e-05,-3.9920618534088135,-0.002351238392293453,2.0642526149749756,-0.01422713603824377,-0.024037014693021774,2.772212610580027e-06,0.9999928612097686,-0.0005195256161315994,-0.003135402497229135,0.002043740153509667,-0.001051880572078996,-0.006268677733686154,0.004090800757082235,-0.020752200856804848,0.011836633086204529,-0.006233014166355133,0.07648878544569016,0.05096830800175667,9.810254096984863,9.810684672851728,-0.020752202719449997,0.011836632154881954,-0.006233012769371271,0.0246902860789882,,,,,,,,,,,,,,,,,,,,,
878,8.790000000000001,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004090800372224336,-5.845759734280617e-05,-3.992204189300537,-0.0025888404343277216,2.0642526149749756,-0.014284125529229641,-0.023552674800157547,5.935077297181124e-06,0.9999930580840006,-0.0006280355355357004,-0.0030673780523489172,0.0020200364003275686,-0.0012684789722384085,-0.006132214641069929,0.004043984656731162,-0.02260192297399044,0.014836435206234455,-0.0036149946972727776,0.039230022579431534,0.02621256373822689,9.810196876525879,9.810310333998993,-0.02260192669928074,0.014836442656815052,-0.0036149933002889156,0.02727701042617674,,,,,,,,,,,,,,,,,,,,,
879,8.8,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004043984183382278,-0.00013418921008475336,-3.992349624633789,-0.0028230114839971066,2.0642526149749756,-0.014811859466135502,-0.023372041061520576,6.14286727795843e-06,0.9999932267551636,-0.000742091813384356,-0.002990536456584306,0.0020130661287084367,-0.0014962411634336893,-0.005978080248930082,0.004030626427963979,-0.02294071950018406,0.01566174253821373,0.00010849219688680023,-0.013819325715303421,-0.00910874642431736,9.810171127319336,9.810185089503387,-0.02294071763753891,0.01566174440085888,0.0001084893592633307,0.02777730248501817,,,,,,,,,,,,,,,,,,,,,
880,8.81,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004030626223694568,-0.00024509233932827807,-3.9925029277801514,-0.003056994406506419,2.0642528533935547,-0.01583661511540413,-0.023513302206993103,4.0645873014000244e-06,0.999993334453261,-0.0008525988681989499,-0.002916858735068949,0.0020238723621116847,-0.0017170230959315971,-0.005830260512903307,0.004052771539523252,-0.021603751927614212,0.014161133207380772,0.003427170217037201,-0.06137707084417343,-0.040804650634527206,9.810200691223145,9.810477550375104,-0.021603751927614212,0.014161134138703346,0.0034271704498678446,0.026057730421828594,,,,,,,,,,,,,,,,,,,,,
881,8.82,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0040527702805512,-0.000345981323344188,-3.9926679134368896,-0.00329352798871696,2.0642528533935547,-0.01718205027282238,-0.02385869435966015,1.125807898461062e-06,0.9999933748811596,-0.0009523933332780343,-0.002855925391996851,0.0020461746950289844,-0.0019164938850576405,-0.005707946410745923,0.0040978404298352466,-0.01908131130039692,0.011112716980278492,0.005005040671676397,-0.08446250110864639,-0.05622916296124458,9.810262680053711,9.81078740389962,-0.01908131130039692,0.011112716048955917,0.00500504020601511,0.022641539841433165,,,,,,,,,,,,,,,,,,,,,
882,8.83,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004097840705227142,-0.0003960216624639204,-3.992847442626953,-0.003533666953444481,2.0642528533935547,-0.018540414050221443,-0.024202384054660797,-1.238872755493503e-06,0.9999933687864908,-0.0010383794858738955,-0.002811225321540714,0.0020690972138727504,-0.0020884130741361004,-0.005618145897945772,0.004144082485883016,-0.016335560008883476,0.0079116215929389,0.004212134517729282,-0.07395036518573761,-0.049329452216625214,9.81029987335205,9.810702607686075,-0.016335560008883476,0.007911622524261475,0.00421213498339057,0.018632937849103057,,,,,,,,,,,,,,,,,,,,,
883,8.84,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.00414408273370195,-0.0003750089995539955,-3.9930388927459717,-0.00377631769515574,2.0642528533935547,-0.01959560625255108,-0.024333065375685692,-2.0381633021315793e-06,0.9999933533309336,-0.0011129964664118913,-0.0027787936986653793,0.0020815471170013153,-0.0022375828826335705,-0.005552945486371489,0.0041693284985606744,-0.01441984437406063,0.006011229939758778,0.0013665462611243129,-0.034133799374103546,-0.022956309840083122,9.81030559539795,9.810391836390506,-0.01441984809935093,0.006011232268065214,0.0013665466103702784,0.015682295183655277,,,,,,,,,,,,,,,,,,,,,
884,8.85,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004169327629070764,-0.0002911560455779752,-3.9932384490966797,-0.004018587525933981,2.0642528533935547,-0.020149165764451027,-0.0241182092577219,-7.629525953234406e-07,0.9999933656022281,-0.0011815987311346754,-0.0027495957408324575,0.0020766076252191927,-0.002374639520140037,-0.005494275206598695,0.004159760315626718,-0.014047015458345413,0.006339440122246742,-0.0024027093313634396,0.01901961863040924,0.012299302034080029,9.810310363769531,9.810336510650755,-0.014047014527022839,0.006339441053569317,-0.0024027086328715086,0.015597440135116596,,,,,,,,,,,,,,,,,,,,,
885,8.86,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004159760152261739,-0.00017750432919480113,-3.993440866470337,-0.004256908781826496,2.0642526149749756,-0.020198671147227287,-0.023556554690003395,2.4111052425723756e-06,0.9999934273293246,-0.0012530794445935513,-0.002711927403238089,0.0020543952433721095,-0.00251732477429191,-0.005418697033872439,0.004115632042545051,-0.015298919752240181,0.008923965506255627,-0.00560912536457181,0.06429179012775421,0.04235856607556343,9.810304641723633,9.810606752175019,-0.015298919752240181,0.008923966437578201,-0.0056091248989105225,0.018578385416824706,,,,,,,,,,,,,,,,,,,,,
886,8.870000000000001,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004115631294708733,-7.866411674536968e-05,-3.993642568588257,-0.004488368984311819,2.0642526149749756,-0.019937636330723763,-0.022777477279305458,6.440964170906227e-06,0.9999935379116777,-0.001335421776825734,-0.0026562182971328644,0.0020212095195484975,-0.0026816048187145317,-0.005307028842064704,0.004049555354849111,-0.017600983381271362,0.012885156087577343,-0.006997467018663883,0.08369340747594833,0.055315129458904266,9.810282707214355,9.810795642835041,-0.017600983381271362,0.012885157018899918,-0.006997466553002596,0.02290821742410104,,,,,,,,,,,,,,,,,,,,,
887,8.88,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004049555355023627,-3.304931074150108e-05,-3.9938409328460693,-0.004711776040494442,2.0642526149749756,-0.019677553325891495,-0.021989090368151665,9.771562872629147e-06,0.9999936711030077,-0.001429543147723984,-0.0025807279673331573,0.0019884676203766015,-0.0028693736625114577,-0.0051557609094188385,0.003984352092575884,-0.01996264047920704,0.01679248921573162,-0.006039835046976805,0.06961501389741898,0.04612858220934868,9.810223579406738,9.810579023391256,-0.01996264047920704,0.01679248921573162,-0.006039835512638092,0.026776376192126194,,,,,,,,,,,,,,,,,,,,,
888,8.89,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0039843529959135105,-5.786612834550648e-05,-3.9940385818481445,-0.004928103182464838,2.0642526149749756,-0.019723765552043915,-0.02139548771083355,1.13179476102232e-05,0.9999937912176393,-0.001532857640373241,-0.0024899660828832976,0.0019667085531122437,-0.0030755332136995044,-0.004973892386651406,0.00394108516402981,-0.02137870341539383,0.019243238493800163,-0.003143376437947154,0.02774147130548954,0.018530845642089844,9.810169219970703,9.810225945712514,-0.02137870341539383,0.019243238493800163,-0.0031433783005923033,0.02893496180390219,,,,,,,,,,,,,,,,,,,,,
889,8.9,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003941085611742025,-0.00014216384356610686,-3.9942383766174316,-0.005139985587447882,2.0642526149749756,-0.02025400660932064,-0.021115649491548538,1.1116740097349975e-05,0.9999938675426066,-0.001639165926729651,-0.00239341637820892,0.001962032182486762,-0.0032877471580386023,-0.004780389415755543,0.003931941771778699,-0.02121766284108162,0.019416362047195435,0.0005167185445316136,-0.025224991142749786,-0.0164371095597744,9.810161590576172,9.810207791477449,-0.02121766284108162,0.019416363909840584,0.0005167197668924928,0.028765455032637204,,,,,,,,,,,,,,,,,,,,,
890,8.91,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003931941421043163,-0.00025141804159853814,-3.994446277618408,-0.005350613966584206,2.0642526149749756,-0.021248342469334602,-0.02113684080541134,1.0047123396361712e-05,0.9999938871485051,-0.001740021780819342,-0.0023025667413160973,0.0019738734069643772,-0.0034891562058709273,-0.004598252370860348,0.003955787851616338,-0.0194583497941494,0.017393145710229874,0.0034708171151578426,-0.0682658851146698,-0.04487089812755585,9.810201644897461,9.810541776177201,-0.0194583497941494,0.017393147572875023,0.003470816183835268,0.026328606575078278,,,,,,,,,,,,,,,,,,,,,
891,8.92,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003955787004243616,-0.00034147173370935226,-3.9946651458740234,-0.00556239252910018,2.0642526149749756,-0.02249785140156746,-0.02132074162364006,9.083591066882946e-06,0.9999938604542399,-0.001828205313039318,-0.0022265239216968766,0.00199482089072283,-0.003665315638845151,-0.004445741264114011,0.003997808529123557,-0.01669897511601448,0.01412191428244114,0.004541091620922089,-0.08437700569629669,-0.05555759370326996,9.810259819030762,9.810779981336745,-0.01669897511601448,0.01412191428244114,0.004541089292615652,0.022336197637229896,,,,,,,,,,,,,,,,,,,,,
892,8.93,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003997809210132842,-0.00037610130123563317,-3.99489688873291,-0.005775938741862774,2.0642526149749756,-0.023687969893217087,-0.021458974108099937,8.803487617115024e-06,0.999993815699607,-0.001901835111433033,-0.0021669619461679424,0.002013916997635387,-0.003812419775435074,-0.004326250309256105,0.0040361002231938375,-0.013932408764958382,0.011043800972402096,0.003303864970803261,-0.06728123873472214,-0.044373661279678345,9.810279846191406,9.810610911023346,-0.013932405970990658,0.011043798178434372,0.003303862875327468,0.018082945673906493,,,,,,,,,,,,,,,,,,,,,
893,8.94,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004036099606465583,-0.0003412819255120328,-3.9951391220092773,-0.005989785771816969,2.0642526149749756,-0.024523064494132996,-0.021355876699090004,9.393026630277745e-06,0.9999937846780848,-0.0019641712690123946,-0.0021184860711825366,0.002021052496204304,-0.003936926640262073,-0.004229019027435882,0.004050449303921889,-0.012153456918895245,0.009520167484879494,0.00024735680199228227,-0.02384163811802864,-0.01583978906273842,9.810296058654785,9.810337816868659,-0.012153459712862968,0.009520171210169792,0.0002473571803420782,0.015440253509505463,,,,,,,,,,,,,,,,,,,,,
894,8.950000000000001,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004050448959033971,-0.00025044764160180673,-3.9953858852386475,-0.00620089378207922,2.0642526149749756,-0.02484293095767498,-0.020905669778585434,1.0828227459569462e-05,0.9999937893206707,-0.0020219919772793303,-0.002071056613992869,0.0020108687255776226,-0.004052333801860831,-0.004133967356478461,0.004030133139405946,-0.011956289410591125,0.010287283919751644,-0.0034301024861633778,0.028706859797239304,0.018709134310483932,9.810295104980469,9.8103549457861,-0.011956288479268551,0.010287284851074219,-0.003430102253332734,0.016141457966210776,,,,,,,,,,,,,,,,,,,,,
895,8.96,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004030132622730022,-0.00013890488277889997,-3.9956343173980713,-0.006405805237591267,2.0642526149749756,-0.02468535304069519,-0.02013375051319599,1.2831014828407206e-05,0.999993833504801,-0.0020840622694009987,-0.0020128593966365115,0.0019844480035938147,-0.004176133505160562,-0.004017433349011119,0.00397730396403132,-0.0132991261780262,0.01316520944237709,-0.006294876337051392,0.06960676610469818,0.045640233904123306,9.810285568237305,9.810638667446861,-0.0132991261780262,0.01316520944237709,-0.006294876337051392,0.019743732293046476,,,,,,,,,,,,,,,,,,,,,
896,8.97,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003977303349684959,-4.9791910869555764e-05,-3.995879650115967,-0.006601949688047171,2.064253091812134,-0.02427009679377079,-0.019185870885849,1.4753296454728115e-05,0.999993900695368,-0.002156173768035002,-0.0019363547528016705,0.0019493632334378866,-0.004319916241339304,-0.0038642891704228277,0.003907092034194292,-0.015527955256402493,0.017133040353655815,-0.007240119855850935,0.08278298377990723,0.05439753457903862,9.810254096984863,9.81075417904149,-0.015527954325079918,0.017133042216300964,-0.007240120321512222,0.024229689295929766,,,,,,,,,,,,,,,,,,,,,
897,8.98,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003907091872107272,-1.7221916650908298e-05,-3.996121883392334,-0.0067885820753872395,2.064253091812134,-0.023911576718091965,-0.018270302563905716,1.586749203852378e-05,0.9999939618800635,-0.002239981759287698,-0.0018401608868548202,0.0019163749744235533,-0.004487034647098809,-0.0036717225115892563,0.0038410059957377754,-0.017644068226218224,0.02074211835861206,-0.005919135175645351,0.06315062195062637,0.041637059301137924,9.810192108154297,9.81048372123683,-0.017644066363573074,0.02074211835861206,-0.005919136106967926,0.027867269763966,,,,,,,,,,,,,,,,,,,,,
898,8.99,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0038410056878738453,-5.2886286003070166e-05,-3.9963605403900146,-0.006967010907828808,2.064253091812134,-0.02389475889503956,-0.017575785517692566,1.6021725969039835e-05,0.9999939878919596,-0.002331657120894144,-0.0017304615022543143,0.001895536334443297,-0.004669891309050152,-0.003452069571738713,0.003799151338273846,-0.01870063692331314,0.022689247503876686,-0.002879224717617035,0.018527427688241005,0.012472199276089668,9.810151100158691,9.810176523859106,-0.01870063878595829,0.022689254954457283,-0.0028792228549718857,0.029543292058263317,,,,,,,,,,,,,,,,,,,,,
899,9.0,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003799151120048051,-0.00014157232567437204,-3.996601104736328,-0.007140021305531263,2.0642528533935547,-0.02436305396258831,-0.017197560518980026,1.579817217134405e-05,0.9999939639793517,-0.0024237113152508222,-0.0016181886636501062,0.0018918492995170402,-0.004853560439687395,-0.0032271928010958882,0.00379154863333879,-0.018164273351430893,0.022325001657009125,0.0006594384904019535,-0.03347142040729523,-0.021555902436375618,9.810152053833008,9.810232836800456,-0.018164271488785744,0.022325001657009125,0.0006594388396479189,0.028788562265021345,,,,,,,,,,,,,,,,,,,,,
900,9.01,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003791548733871465,-0.0002472760787443465,-3.996849298477173,-0.00731071038171649,2.064253091812134,-0.02526255138218403,-0.017100656405091286,1.602462180017028e-05,0.9999938960093281,-0.0025084783276977285,-0.0015140745624606662,0.00190343341987709,-0.005022733914069078,-0.0030185857823165152,0.003814466277684904,-0.01611224189400673,0.019902754575014114,0.003290081163868308,-0.07241503149271011,-0.04706578329205513,9.810196876525879,9.810577041180661,-0.01611224003136158,0.019902748987078667,0.003290077205747366,0.025817596791542195,,,,,,,,,,,,,,,,,,,,,
901,9.02,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0038144660212956717,-0.00032757039619378954,-3.997107744216919,-0.0074812122620642185,2.0642528533935547,-0.026363972574472427,-0.01713458262383938,1.7027277863235213e-05,0.9999938090305595,-0.0025790713465911994,-0.0014267685004729633,0.0019221402623996828,-0.0051636394808793305,-0.0028436084933224012,0.0038516412961052235,-0.013204504735767841,0.01647956110537052,0.003973737359046936,-0.08308179676532745,-0.0540984608232975,9.810254096984863,9.810755051260097,-0.013204504735767841,0.016479559242725372,0.003973739221692085,0.021487797038166213,,,,,,,,,,,,,,,,,,,,,
902,9.03,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.00385164115884531,-0.0003503105903021267,-3.9973771572113037,-0.007651845924556255,2.0642526149749756,-0.027353091165423393,-0.01709313504397869,1.8481756342225708e-05,0.9999937312237744,-0.00263580211520338,-0.001354900058388737,0.0019376032087902906,-0.005276865418569166,-0.0026995721313140884,0.0038823485211496294,-0.010434577241539955,0.013503269292414188,0.0024416695814579725,-0.06139634922146797,-0.04000955447554588,9.810276985168457,9.810550688002838,-0.01043457817286253,0.013503269292414188,0.0024416684173047543,0.017238922468910248,,,,,,,,,,,,,,,,,,,,,
903,9.040000000000001,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003882348726775532,-0.0003061910110502711,-3.9976541996002197,-0.00782089028507471,2.064253091812134,-0.027953946962952614,-0.016795411705970764,1.9802515453193337e-05,0.9999936862683219,-0.0026816441794449077,-0.0012930769064040146,0.0019401443508307102,-0.005368315600653077,-0.002575734778994402,0.00388722203118526,-0.00873870961368084,0.012240400537848473,-0.000709103886038065,-0.01595594920217991,-0.010414736345410347,9.810277938842773,9.810296442839702,-0.00873870961368084,0.012240400537848473,-0.0007091034203767776,0.015056403245795097,,,,,,,,,,,,,,,,,,,,,
904,9.05,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0038872218721472075,-0.0002119601957476905,-3.9979350566864014,-0.007985273376107216,2.064253330230713,-0.02803647890686989,-0.016156530007719994,2.064355430775322e-05,0.9999936796811609,-0.002723921549960913,-0.0012304370729796605,0.001925324318369049,-0.005452590036337153,-0.002450372179784429,0.003857348673543574,-0.00862489640712738,0.013275081291794777,-0.004256960470229387,0.03542017936706543,0.023072535172104836,9.810274124145508,9.81036519819036,-0.008624897338449955,0.013275080360472202,-0.004256959538906813,0.01639323998456942,,,,,,,,,,,,,,,,,,,,,
905,9.06,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0038573487692438414,-0.00010373211204774886,-3.998213291168213,-0.008141680620610714,2.064253091812134,-0.027666805312037468,-0.015220378525555134,2.081957063637674e-05,0.9999936976709721,-0.0027698008780192664,-0.0011571945106484836,0.001895711554294929,-0.0055439973708186945,-0.002303874986300151,0.003797828819302072,-0.009975611232221127,0.016280438750982285,-0.006833975203335285,0.07263326644897461,0.04736677557229996,9.810266494750977,9.810649718589323,-0.009975610300898552,0.016280440613627434,-0.006833975203335285,0.020279762437687587,,,,,,,,,,,,,,,,,,,,,
906,9.07,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0037978286419920967,-2.2850462419467233e-05,-3.9984872341156006,-0.008287846110761166,2.0642528533935547,-0.027080442756414413,-0.014141857624053955,2.031152689596638e-05,0.9999937130791285,-0.0028256260917833274,-0.0010651413746933947,0.001858793495456589,-0.005655219259534389,-0.002119766433163875,0.0037235999718002585,-0.012100037187337875,0.020155232399702072,-0.007457205094397068,0.0811992883682251,0.053044918924570084,9.810234069824219,9.810713510881616,-0.012100037187337875,0.02015523798763752,-0.007457205094397068,0.024662814642557884,,,,,,,,,,,,,,,,,,,,,
907,9.08,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0037236001373194506,3.001445927450111e-07,-3.9987542629241943,-0.008423351682722569,2.0642528533935547,-0.02658943273127079,-0.013125847093760967,1.9265220544184558e-05,0.9999936964727684,-0.0028916931944758745,-0.0009551836575140223,0.0018255819285985188,-0.005786880206742445,-0.0018997983701004358,0.0036566797861321784,-0.014009636826813221,0.023461317643523216,-0.005909805651754141,0.05789947509765625,0.038004640489816666,9.810181617736816,9.810426090384489,-0.014009637758135796,0.023461317643523216,-0.005909803323447704,0.027957631355433377,,,,,,,,,,,,,,,,,,,,,
908,9.09,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003656680419381743,-4.210665561028037e-05,-3.999018907546997,-0.008549751713871956,2.0642526149749756,-0.026460733264684677,-0.012347554787993431,1.831766712712124e-05,0.9999936299214587,-0.0029642490800112454,-0.0008337330633582944,0.0018050576376638728,-0.005931513189154211,-0.0016567549818630827,0.003615047898802166,-0.014806295745074749,0.02498592436313629,-0.0028224617708474398,0.011896650306880474,0.008190914057195187,9.810141563415527,9.810152196353249,-0.014806295745074749,0.02498592436313629,-0.002822460839524865,0.029180286070592892,,,,,,,,,,,,,,,,,,,,,
909,9.1,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0036150472734980633,-0.0001322289832844606,-3.999284505844116,-0.008669908158481121,2.0642526149749756,-0.02681223675608635,-0.011884618550539017,1.837096169765573e-05,0.9999935159638642,-0.0030359086039980303,-0.0007118113663389687,0.0018012811428796953,-0.006074385599590959,-0.0014126769218864219,0.0036068723347610016,-0.014022698625922203,0.024205876514315605,0.0005785131361335516,-0.03882826864719391,-0.02471761964261532,9.810159683227539,9.810267662280678,-0.014022699557244778,0.024205883964896202,0.0005785154644399881,0.027980271648741513,,,,,,,,,,,,,,,,,,,,,
910,9.11,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0036068721239380886,-0.00023376772152029185,-3.999556541442871,-0.008786833845078945,2.0642526149749756,-0.02756759524345398,-0.011687645688652992,1.9996241462649778e-05,0.9999933770492153,-0.003099004154960275,-0.0006000176164312769,0.0018116318095422258,-0.0062001853887935525,-0.0011887990560885504,0.003626969051515994,-0.011793387122452259,0.02148859016597271,0.0029544811695814133,-0.0745469406247139,-0.04791320487856865,9.810201644897461,9.810601879350068,-0.011793386191129684,0.02148859202861786,0.002954482566565275,0.02468952232145542,,,,,,,,,,,,,,,,,,,,,
911,9.120000000000001,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0036269682024531414,-0.00030625252723463087,-3.999835968017578,-0.008902478031814098,2.0642526149749756,-0.02848656289279461,-0.01160036213696003,2.2768583221477456e-05,0.9999932466706833,-0.0031480417965140607,-0.0005053485721098188,0.0018278590465403218,-0.006297933262633883,-0.0009991821315537513,0.0036588851119586712,-0.00880396831780672,0.017949476838111877,0.0033760671503841877,-0.08143556863069534,-0.052435413002967834,9.810251235961914,9.810729358058312,-0.008803969249129295,0.017949476838111877,0.0033760659862309694,0.020275389388243935,,,,,,,,,,,,,,,,,,,,,
912,9.13,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003658884627085214,-0.00032081509213663844,-4.000125408172607,-0.009016952477395535,2.0642526149749756,-0.02925899066030979,-0.011421078816056252,2.553802914917469e-05,0.9999931510587846,-0.0031830042312994966,-0.00042594812350160656,0.0018398064524389696,-0.006367577463737148,-0.000840178287817035,0.0036823089140950185,-0.006031534634530544,0.015019150450825691,0.0016785298939794302,-0.05693553760647774,-0.036642592400312424,9.810270309448242,9.810503956446992,-0.006031534634530544,0.01501915417611599,0.001678531989455223,0.01627181218712619,,,,,,,,,,,,,,,,,,,,,
913,9.14,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0036823090196512987,-0.00027129443799846085,-4.000420570373535,-0.00912843830883503,2.0642526149749756,-0.029625168070197105,-0.010981234721839428,2.7109634174848907e-05,0.9999931039284988,-0.0032070013857116017,-0.0003567459629873546,0.0018384694385609475,-0.006415315857461154,-0.0007016951151922404,0.003679210896717028,-0.0043654306791722775,0.013884332962334156,-0.0014836955815553665,-0.010620658285915852,-0.006736113224178553,9.810260772705078,9.810268834342912,-0.0043654306791722775,0.013884332962334156,-0.0014836949994787574,0.014629867999236889,,,,,,,,,,,,,,,,,,,,,
914,9.15,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003679210509445553,-0.00017624176312007217,-4.00071382522583,-0.009233878925442696,2.0642528533935547,-0.029476335272192955,-0.010210646316409111,2.68735529971309e-05,0.9999930937735044,-0.0032275003109675173,-0.00028633965096140943,0.0018203451987006103,-0.006456044380346762,-0.0005609250468947215,0.0036425222044344603,-0.004261908587068319,0.015023363754153252,-0.0048971232026815414,0.03949092701077461,0.02564549446105957,9.810261726379395,9.810374731108222,-0.004261909052729607,0.015023358166217804,-0.004897124599665403,0.016366031550404937,,,,,,,,,,,,,,,,,,,,,
915,9.16,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0036425224536024378,-7.163765113570001e-05,-4.001007080078125,-0.00933013390749693,2.0642528533935547,-0.028895923867821693,-0.009164156392216682,2.4993292754516006e-05,0.9999930925062869,-0.0032520001038941647,-0.00020442482627332386,0.0017881961658215604,-0.006504732768775306,-0.00039721641063169893,0.0035777051215114195,-0.00557023985311389,0.018023448064923286,-0.007259302772581577,0.07400576025247574,0.0479847714304924,9.810248374938965,9.810644859989194,-0.005570239387452602,0.018023448064923286,-0.007259301375597715,0.02021310721893767,,,,,,,,,,,,,,,,,,,,,
916,9.17,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0035777049635462807,3.1167853646704615e-06,-4.001292705535889,-0.00941517110913992,2.0642528533935547,-0.028126459568738937,-0.007999897003173828,2.2044572688173503e-05,0.9999930654726837,-0.0032857246027033667,-0.00010433303910859332,0.0017498957102103174,-0.006571816211796294,-0.00019716528171959978,0.003500459986973682,-0.007593813817948103,0.02175004780292511,-0.007679959759116173,0.07963910698890686,0.05171637609601021,9.810220718383789,9.81068027785663,-0.00759381428360939,0.02175004780292511,-0.007679960690438747,0.024283994543941114,,,,,,,,,,,,,,,,,,,,,
