checkpoint,checkpoint_sha256,code_revision,oracle_gate_relative_guidance,sampling_protocol,profile,seed,episode,completed,first_lap_completed,lap_time_s,failure_gate,gates_passed,collision,flyaway,return,duration_s,position_rmse_m,attitude_rmse_rad,velocity_rmse_mps
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,0,False,False,,3,0,True,False,-4.945273399353027,0.3,0.0,0.00037822104059159756,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,1,False,False,,7,0,True,False,-3.8630728721618652,0.8,0.0,0.00028887108783237636,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,2,False,False,,7,0,True,False,-4.058919906616211,0.8300000000000001,0.0,0.000293556455289945,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,3,False,False,,7,0,True,False,-3.8705315589904785,0.84,0.0,0.00018455296230968088,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,4,False,False,,7,0,True,False,-3.86598539352417,0.89,0.0,0.0002639135636854917,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,5,False,False,,2,1,True,False,0.5185718536376953,1.02,0.0,0.0003133246791549027,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,6,False,False,,2,1,True,False,0.5515861511230469,1.05,0.0,0.0003369460755493492,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,7,False,False,,6,1,True,False,-0.16839265823364258,1.09,0.0,0.00028061316697858274,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,8,False,False,,2,1,True,False,0.7355766296386719,1.27,0.0,0.00033561690361239016,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,9,False,False,,2,1,True,False,0.3652653694152832,1.44,0.0,0.000330567971104756,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,10,False,False,,2,1,True,False,2.0993571281433105,1.85,0.0,0.0003329150495119393,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,11,False,False,,2,1,True,False,0.5586609840393066,1.1,0.0,0.0003291991597507149,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,12,False,False,,3,2,True,False,6.219197750091553,2.27,0.0,0.00033679758780635893,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,13,False,False,,4,1,True,False,3.6844310760498047,2.58,0.0,0.0003129774995613843,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,14,False,False,,5,2,True,False,8.173778533935547,2.63,0.0,0.00028563631349243224,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,15,False,False,,2,3,True,False,11.140182495117188,2.93,0.0,0.0003399228735361248,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,16,False,False,,1,3,True,False,11.540312767028809,3.0,0.0,0.0003139209293294698,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,17,False,False,,4,2,True,False,8.962930679321289,3.0,0.0,0.0003189439885318279,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,18,False,False,,2,0,True,False,-4.503514766693115,0.48,0.0,0.00042286395910196006,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,19,False,False,,7,0,True,False,-4.030323028564453,1.37,0.0,0.000300823274301365,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,20,False,False,,4,3,True,False,13.538015365600586,3.95,0.0,0.00031462512561120093,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,21,False,False,,1,4,True,False,18.33006477355957,4.17,0.0,0.0003261057718191296,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,22,False,False,,3,5,True,False,21.474241256713867,4.21,0.0,0.0002855684724636376,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,23,False,False,,1,3,False,True,7.649511337280273,4.55,0.0,0.0002840695669874549,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,24,False,False,,1,1,False,True,-2.9349966049194336,3.35,0.0,0.00030650291591882706,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,25,False,False,,1,4,True,False,18.364601135253906,4.05,0.0,0.0003647512348834425,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,26,False,False,,7,3,True,False,9.048974990844727,5.86,0.0,0.00034936697920784354,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,27,False,False,,4,3,False,True,6.871708869934082,5.08,0.0,0.000303295673802495,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,28,False,False,,4,3,True,False,10.641138076782227,6.4,0.0,0.00032296768040396273,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,29,True,True,6.18,,7,False,False,39.43492126464844,6.18,0.0,0.0003030151128768921,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,30,True,True,6.13,,7,False,False,39.59134292602539,6.13,0.0,0.0003370010235812515,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,31,True,True,6.32,,7,False,False,39.758079528808594,6.32,0.0,0.0003506875073071569,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,32,False,False,,1,4,True,False,18.26332664489746,4.18,0.0,0.0002963754814118147,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,33,False,False,,2,1,True,False,0.7862262725830078,1.47,0.0,0.00031710800249129534,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,34,True,True,6.0200000000000005,,7,False,False,39.51718521118164,6.0200000000000005,0.0,0.00028839081642217934,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,35,True,True,6.140000000000001,,7,False,False,39.582916259765625,6.140000000000001,0.0,0.000329734873957932,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,36,True,True,6.0,,7,False,False,39.77565383911133,6.0,0.0,0.0002983447629958391,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,37,True,True,6.12,,7,False,False,39.63206481933594,6.12,0.0,0.0003133246791549027,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,38,True,True,6.140000000000001,,7,False,False,39.56294250488281,6.140000000000001,0.0,0.00031281396513804793,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,39,True,True,6.01,,7,False,False,39.56748962402344,6.01,0.0,0.0003495490818750113,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,40,True,True,5.95,,7,False,False,39.91920471191406,5.95,0.0,0.00033734223688952625,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,41,True,True,6.390000000000001,,7,False,False,39.69477081298828,6.390000000000001,0.0,0.0003126585215795785,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,42,True,True,5.94,,7,False,False,39.71993637084961,5.94,0.0,0.00030907601467333734,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,43,True,True,7.930000000000001,,7,False,False,35.701622009277344,7.930000000000001,0.0,0.00030232235440053046,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,44,True,True,5.97,,7,False,False,39.572872161865234,5.97,0.0,0.0003307943989057094,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,45,True,True,6.1000000000000005,,7,False,False,39.40418243408203,6.1000000000000005,0.0,0.00033199359313584864,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,46,True,True,5.84,,7,False,False,39.5674934387207,5.84,0.0,0.0003143194771837443,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,47,False,False,,2,6,True,False,30.719209671020508,5.89,0.0,0.00027586164651438594,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,48,True,True,6.12,,7,False,False,39.59559631347656,6.12,0.0,0.0002927559253294021,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,49,True,True,6.0600000000000005,,7,False,False,39.66877746582031,6.0600000000000005,0.0,0.00031236300128512084,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,50,False,False,,3,2,True,False,6.224137783050537,1.97,0.0,0.00033368050935678184,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,51,True,True,5.83,,7,False,False,39.74982833862305,5.83,0.0,0.000305353692965582,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,52,False,False,,4,0,True,False,-2.246375560760498,1.35,0.0,0.00030304340180009604,0.0
/home/donglei/isaac_projects/isaac_drone_racer/.worktrees/stage1-fake-vio/logs/skrl/stage1_recovery_20260905/2026-09-05_11-37-52/2026-09-05_11-37-57_ppo_torch_stage1_mixed/checkpoints/agent_50400.pt,8358d49b14eff681c47b70db964f4007dbfd07e9212768e13dbf0c17f0afc8d8,150d107225160ac498040fa20d4ccf9e26ec2703,True,fixed_per_environment_quotas_v2,clean,11,53,True,True,5.7700000000000005,,7,False,False,39.36930465698242,5.7700000000000005,0.0,0.0003340135153848678,0.0
