step,t_s,target_x,target_y,truth_px,truth_py,truth_pz,truth_vx,truth_vy,truth_vz,truth_qw,truth_qx,truth_qy,truth_qz,truth_roll,truth_pitch,truth_yaw,truth_wx,truth_wy,truth_wz,imu_ax,imu_ay,imu_az,imu_acc_norm,imu_gx,imu_gy,imu_gz,imu_gyro_norm,vio_px,vio_py,vio_pz,vio_vx,vio_vy,vio_vz,vio_qw,vio_qx,vio_qy,vio_qz,pos_err_x,pos_err_y,pos_err_z,pos_err_norm,vel_err_x,vel_err_y,vel_err_z,vel_err_norm,orientation_err_rad,odom_age_s,drained_callbacks
622,6.23,-4.0,1.6011310333130524e-10,-3.9971842765808105,0.008362757042050362,2.0643765926361084,0.02026180364191532,-0.008480061776936054,2.9590166377602145e-05,0.9936248575837042,0.003046774046738657,-0.0009903153320623543,0.1126915206890685,0.005831554175925927,-0.0026546981807415828,0.22585624924342443,-0.011316564865410328,-0.003952404018491507,0.029497692361474037,0.06097671762108803,0.029811669141054153,9.809774398803711,9.81000920749484,-0.011316564865410328,-0.003952404949814081,0.029497692361474037,0.03184022612816244,-4.844726666012857,-1.2637266104565807,1.8675714080111274,-0.4887270552514893,-0.7113121410034533,-0.08416535264049424,0.9985979367320669,0.010046035793118115,-0.008124918162702915,0.051334429227876475,-0.8475423894320464,-1.272089367498631,-0.19680518462498098,1.5411916627994466,-0.5089888588934046,-0.7028320792265172,-0.08419494280687184,0.8718551361675471,0.12474899006603851,0.09750000000000014,1
623,6.24,-4.0,1.6011310333130524e-10,-3.996981382369995,0.008274882100522518,2.0643768310546875,0.020195085555315018,-0.00904574804008007,2.559767381171696e-05,0.9936067398372226,0.00298829752670743,-0.0010132958905473232,0.11285251374858984,0.005709730802291521,-0.0026881122653881536,0.22618033567564977,-0.012521754018962383,-0.0031915572471916676,0.03480980917811394,-0.026477590203285217,-0.013923072256147861,9.80976390838623,9.809809521749193,-0.012521754950284958,-0.0031915586441755295,0.03480980917811394,0.037130892914538194,-4.849616972598559,-1.2708514939925661,1.8667290125026144,-0.4893909947736589,-0.7137005556831171,-0.0843153644674172,0.9985997417928678,0.010039991348459074,-0.008183516959597388,0.051291171902313956,-0.852635590228564,-1.2791263760930887,-0.19764781855207314,1.5499085121128418,-0.5095860803289739,-0.704654807643037,-0.08434096214122892,0.873687455040074,0.12517421198831363,0.09750000000000014,1
624,6.25,-4.0,1.6011310333130524e-10,-3.996783494949341,0.008178393356502056,2.0643768310546875,0.019411277025938034,-0.01018539909273386,1.72826894413447e-05,0.9935857857656994,0.0029309825642295866,-0.0010439149551263935,0.11303807282120544,0.005588410979570631,-0.00273706678046023,0.2265538405469756,-0.011604055762290955,-0.006004394497722387,0.0389491505920887,-0.1001129001379013,-0.05049057677388191,9.80978775024414,9.810428512351383,-0.011604055762290955,-0.006004393100738525,0.0389491505920887,0.04108215158055573,-4.854518409284179,-1.278003109226239,1.865884987674276,-0.4909985234613946,-0.7166873607410401,-0.08449253586523682,0.9986006374241813,0.010020642237828057,-0.008228029937725265,0.05127039290374514,-0.8577349143348378,-1.286181502582741,-0.19849184338041148,1.5586439788301698,-0.5104098004873326,-0.7065019616483063,-0.08450981855467816,0.8756740807392714,0.12559563061467338,0.09750000000000014,1
625,6.26,-4.0,1.6011310333130524e-10,-3.9965949058532715,0.008068704046308994,2.0643768310546875,0.018241705372929573,-0.011623906902968884,6.873059192002984e-06,0.9935635243772776,0.002885478291328861,-0.001094586206601913,0.113234265675499,0.005485972093899493,-0.002828555660963563,0.226948635211367,-0.00925293006002903,-0.010893444530665874,0.039818186312913895,-0.1223374754190445,-0.061277665197849274,9.80980396270752,9.810758135684324,-0.00925293006002903,-0.010893446393311024,0.039818182587623596,0.04230569174001367,-4.8594426119690475,-1.2851886104210102,1.8650390105457693,-0.49386144226240314,-0.7204603395058131,-0.08470528856180991,0.9986002054633965,0.009998365416090319,-0.008275234749153804,0.051275557796235605,-0.862847706115776,-1.2932573144673192,-0.19933782050891824,1.5674042911953905,-0.5121031476353327,-0.7088364326028442,-0.08471216162100191,0.8785640968817499,0.12597962119893275,0.09750000000000014,1
626,6.2700000000000005,-4.0,1.6011310333130524e-10,-3.9964187145233154,0.007944921962916851,2.0643768310546875,0.01720794104039669,-0.012931721284985542,-2.642420440679416e-06,0.9935419856923161,0.002854886611803646,-0.0011674519277416907,0.11342314289861574,0.005408117466426703,-0.0029674497923431772,0.2273285742353845,-0.006887017749249935,-0.015293710865080357,0.03699906915426254,-0.08193780481815338,-0.040963247418403625,9.809791564941406,9.810219280887305,-0.006887017283588648,-0.015293710865080357,0.03699906915426254,0.04062338879723142,-4.8643998000466535,-1.2924147686445022,1.8641907722376085,-0.49761711326021935,-0.7247959730058716,-0.0849435144818423,0.9985987187388643,0.009983877736773599,-0.008340447557903688,0.05129676454680016,-0.8679810855233381,-1.300359690607419,-0.20018605881707896,1.5761982578113738,-0.5148250543006161,-0.7118642517208861,-0.08494087206140162,0.8826157154505696,0.12631480603772025,0.09750000000000014,1
627,6.28,-4.0,1.6011310333130524e-10,-3.9962503910064697,0.007810315117239952,2.0643768310546875,0.016754966229200363,-0.013744537718594074,-8.456378054688685e-06,0.9935228335853239,0.0028337082200272645,-0.0012532703248143537,0.11359039816729859,0.005346040410675225,-0.003134074589420413,0.22766491901510869,-0.005916220135986805,-0.016897952184081078,0.03195315599441528,0.0003044591285288334,-0.00010790699161589146,9.809784889221191,9.809784894539314,-0.00591622106730938,-0.016897952184081078,0.03195315599441528,0.036627129804779994,-4.869395509982822,-1.299684799166919,1.8633401255019864,-0.5014910314764369,-0.7291867771769157,-0.0851848705381167,0.9985969964988028,0.0099826860991332,-0.008429584371104306,0.05131594946161093,-0.8731451189763524,-1.3074951142841589,-0.20103670555270114,1.5850367912602716,-0.5182459977056373,-0.7154422394583216,-0.08517641416006201,0.8875198779003297,0.12661437230191294,0.09750000000000014,1
628,6.29,-4.0,1.6011310333130524e-10,-3.996082305908203,0.007670649792999029,2.0643765926361084,0.017024464905261993,-0.013948353007435799,-9.175366358249448e-06,0.9935064951547501,0.0028106742008774965,-0.0013357755651515315,0.11373284441840267,0.005281056230039859,-0.0032935412976904653,0.2279513615199328,-0.007028504274785519,-0.014831919223070145,0.027263212949037552,0.08233592659235,0.040367696434259415,9.809814453125,9.810243032691055,-0.007028503809124231,-0.01483192015439272,0.0272632148116827,0.031822454385686684,-4.874426635931243,-1.3069963185184215,1.8624871626143145,-0.5046550132778344,-0.7330952813814401,-0.08540567614146909,0.9985959819100063,0.009992274162607721,-0.00853611047869374,0.05131621759390659,-0.8783443300230402,-1.3146669683114205,-0.20188943002179394,1.5939251367637344,-0.5216794781830963,-0.7191469283740043,-0.08539650077511084,0.8925325455644665,0.1269095625061042,0.09750000000000014,1
629,6.3,-4.0,1.6011310333130524e-10,-3.9959092140197754,0.007531298324465752,2.0643763542175293,0.01778389699757099,-0.01373599935323,-5.998784217808861e-06,0.9934920790267406,0.0027746108502359106,-0.0013998583737620735,0.1138588197826052,0.0051943889777392414,-0.0034133308737292535,0.2282047894365862,-0.009855690412223339,-0.010083578526973724,0.02531285770237446,0.12236976623535156,0.05989174544811249,9.809855461120605,9.8108014733221,-0.009855689480900764,-0.010083579458296299,0.02531285770237446,0.02897505746148523,-4.879483582357039,-1.3143433037950885,1.861632161460586,-0.5066354199523591,-0.7362374184488413,-0.08559158246072762,0.9985962597284489,0.010003469993173145,-0.008644442358541504,0.05129048898926513,-0.8835743683372632,-1.3218746021195542,-0.20274419275694333,1.6028603606702574,-0.52441931694993,-0.7225014190956113,-0.08558558367650981,0.8968549563439187,0.12723134387334237,0.09750000000000014,1
630,6.3100000000000005,-4.0,1.6011310333130524e-10,-3.9957275390625,0.007394527085125446,2.0643765926361084,0.018546150997281075,-0.01350704487413168,-2.6080872430611635e-06,0.9934774896393994,0.0027196922583332677,-0.001440435685541592,0.11398686765962476,0.005075577134138638,-0.0034821062975583243,0.22846257150185115,-0.013153759762644768,-0.00499768927693367,0.027075650170445442,0.10015375167131424,0.04868803545832634,9.809846878051758,9.81047894190658,-0.013153760693967342,-0.00499768927693367,0.027075648307800293,0.030513751814397173,-4.884555049077752,-1.3217182657312667,1.8607754618431518,-0.5076020233516447,-0.7387183476855109,-0.08574658389053158,0.9985977607598233,0.01000517444520097,-0.008737969400317737,0.05124506396275631,-0.8888275100152523,-1.3291127928163922,-0.2036011307929566,1.611833917948209,-0.5261481743489258,-0.7252113028113792,-0.08574397580328852,0.9000640890973489,0.1276003744852761,0.09750000000000014,1
631,6.32,-4.0,1.6011310333130524e-10,-3.9955406188964844,0.007258414290845394,2.0643765926361084,0.01881827972829342,-0.013663522899150848,-2.8141430448158644e-06,0.9934608868838423,0.0026489409164814704,-0.001463522630379925,0.11413284998413423,0.004929216736350243,-0.0035125745563039323,0.22875659926930456,-0.015430450439453125,-0.0020883178804069757,0.03163101524114609,0.027165165171027184,0.012620825320482254,9.80981159210205,9.809857323323836,-0.01543044950813055,-0.002088317181915045,0.03163101524114609,0.03525593518630394,-4.8896350663481805,-1.3291170698801196,1.8599172537238615,-0.5082609861254364,-0.7409830715191665,-0.08589130735353773,0.9985998023396412,0.009990034288409179,-0.008807539344735112,0.05119630096830177,-0.8940944474516961,-1.336375484170965,-0.20445933891224688,1.6208355675162018,-0.5270792658537298,-0.7273195486200157,-0.08588849321049291,0.9023209581760245,0.12801003454914237,0.09750000000000014,1
632,6.33,-4.0,1.6011310333130524e-10,-3.995354652404785,0.007117882836610079,2.0643765926361084,0.01835199072957039,-0.014405647292733192,-8.115102900774218e-06,0.9934413139942146,0.0025721289389841547,-0.0014838827336082238,0.11430458387222427,0.004771337046785549,-0.003536320452058777,0.2291025126329837,-0.015713730826973915,-0.002759392373263836,0.036650147289037704,-0.059404708445072174,-0.029855668544769287,9.809818267822266,9.810043564023003,-0.015713732689619064,-0.002759393770247698,0.036650147289037704,0.03997210208793431,-4.894723201612861,-1.3365396188809402,1.8590575507756442,-0.5094474256970092,-0.7435772231666642,-0.0860516964142691,0.9986014400453462,0.009958235936699554,-0.008856112330136758,0.05116216131855596,-0.8993685492080754,-1.3436575017175503,-0.20531904186046424,1.6298574103819592,-0.5277994164265796,-0.729171575873931,-0.08604358131136833,0.9042493621383406,0.12843541256052635,0.09750000000000014,1
633,6.34,-4.0,1.6011310333130524e-10,-3.99517560005188,0.006967336870729923,2.0643768310546875,0.017268763855099678,-0.015631206333637238,-1.7174954336951487e-05,0.9934193825647277,0.0025014078723031687,-0.001517460241443111,0.11449615983860416,0.0046224535987748425,-0.003587759720326821,0.22948831303473513,-0.014049772173166275,-0.006591769866645336,0.03959214687347412,-0.11559310555458069,-0.05718943104147911,9.809847831726074,9.81069553490961,-0.0140497712418437,-0.006591768004000187,0.03959214687347412,0.042525116947722146,-4.8998287733989025,-1.3439915632714767,1.858196078037554,-0.511772174699637,-0.7468768331070144,-0.08624595249081639,0.9986019498436682,0.009917435242807894,-0.00889722972922217,0.05115300137601,-0.9046531733470227,-1.3509589001422067,-0.20618075301713357,1.6389014054649509,-0.5290409385547367,-0.7312456267733771,-0.08622877753647944,0.9066641513909666,0.12884266796298952,0.09750000000000014,1
634,6.3500000000000005,-4.0,1.6011310333130524e-10,-3.9950098991394043,0.006803540512919426,2.0643768310546875,0.015996862202882767,-0.016988899558782578,-2.7166768632014282e-05,0.9933969245253356,0.002444988782325743,-0.0015730582898008936,0.11469131554340056,0.004496902132284542,-0.0036861888422182413,0.22988120592876887,-0.011473546735942364,-0.011553885415196419,0.03898705169558525,-0.1130228042602539,-0.0556531585752964,9.809863090515137,9.810672009755166,-0.011473545804619789,-0.011553885415196419,0.03898705542087555,0.0422507397794242,-4.904963538730558,-1.35148016654506,1.857332488301444,-0.5152570476159167,-0.7508901322705828,-0.08647419281656485,0.9986011946511872,0.009878817618143201,-0.008948058325009993,0.05116634886232713,-0.909953639591154,-1.3582837070579794,-0.20704434275324357,1.647973790729233,-0.5312539098187995,-0.7339012327118002,-0.08644702604793283,0.9101180277228844,0.12920696016714925,0.09750000000000014,1
635,6.36,-4.0,1.6011310333130524e-10,-3.9948551654815674,0.006627296097576618,2.0643768310546875,0.015053294599056244,-0.018057264387607574,-3.493922486086376e-05,0.9933760092330797,0.002402710477657365,-0.0016478621278407512,0.11487217162101887,0.004395049204758373,-0.0038259118830206128,0.23024521104173626,-0.009471096098423004,-0.015041212551295757,0.035165730863809586,-0.053149715065956116,-0.026228003203868866,9.809847831726074,9.810026874682068,-0.00947109516710043,-0.015041211619973183,0.035165730863809586,0.039402643538815764,-4.9101363502933,-1.3590104448468228,1.8564665358906947,-0.519351628066048,-0.7552522785963581,-0.08671950388167614,0.9985996897392916,0.009851347053275098,-0.009020570467994812,0.05118827914921963,-0.9152811848117324,-1.3656377409443994,-0.20791029516399284,1.6570856277203267,-0.5344049226651042,-0.7371950142087506,-0.08668456465681527,0.914636170339156,0.12952574681772988,0.09750000000000014,1
636,6.37,-4.0,1.6011310333130524e-10,-3.994706869125366,0.0064430744387209415,2.0643765926361084,0.014781901612877846,-0.018557926639914513,-3.8064608816057444e-05,0.9933576660106881,0.0023659782200111737,-0.0017298233129607863,0.11503024487571328,0.004302608576060129,-0.003980995120924712,0.23056332357317041,-0.009218627586960793,-0.015204492025077343,0.030078742653131485,0.033579371869564056,0.01604180596768856,9.80985164642334,9.809922234074467,-0.009218626655638218,-0.015204490162432194,0.030078744515776634,0.034941243111270434,-4.915349308938579,-1.3665840707183061,1.8555981449316672,-0.5231787115733217,-0.7594321565456337,-0.08695685727099682,0.9985983365820005,0.009837184306062771,-0.009115391576178782,0.05120060172501085,-0.9206424398132125,-1.373027145157027,-0.2087784477044412,1.666245625215309,-0.5379606131861996,-0.7408742299057192,-0.08691879266218076,0.9197016485773609,0.12982346154944144,0.09750000000000014,1
637,6.38,-4.0,1.6011310333130524e-10,-3.9945576190948486,0.00625678850337863,2.0643765926361084,0.015180186368525028,-0.018495317548513412,-3.6066481698071584e-05,0.9933420030961877,0.0023233250734066516,-0.0018015980398030406,0.1151651913121308,0.004200797908845439,-0.004114349972240187,0.23083495204239216,-0.011003444902598858,-0.011876856908202171,0.026300769299268723,0.10324084013700485,0.04975466802716255,9.809892654418945,9.810562067959484,-0.011003443971276283,-0.011876855976879597,0.026300771161913872,0.030884721964685342,-4.920595885237141,-1.3741964415617294,1.8547275209011536,-0.5260370289816431,-0.7629775651047476,-0.0871649254882185,0.998597963007805,0.009830649296627803,-0.0092214957621088,0.051190141892543284,-0.9260382661422923,-1.380453230065108,-0.20964907173495484,1.6754553781095876,-0.5412172153501681,-0.7444822475562342,-0.08712885900652043,0.9245330330440066,0.13012824569625853,0.09750000000000014,1
638,6.390000000000001,-4.0,1.6011310333130524e-10,-3.99440336227417,0.006072856951504946,2.0643763542175293,0.015901947394013405,-0.01815277524292469,-3.140173794236034e-05,0.9933274731623015,0.0022648434975418973,-0.0018517308164493057,0.11529081766520675,0.004072534611319202,-0.004200993859948389,0.23108796820057861,-0.014087473973631859,-0.006646499037742615,0.025727489963173866,0.12070068717002869,0.05797164514660835,9.809907913208008,9.810821710394366,-0.014087473973631859,-0.00664649810642004,0.025727489963173866,0.03007551495555167,-4.925865663411734,-1.38184051980059,1.853854983871344,-0.5277335677519659,-0.765761003442701,-0.08733705530970431,0.9985989044946909,0.009821185759287417,-0.009321865623674618,0.051155401216087804,-0.9314623011375645,-1.387913376752095,-0.21052137034618523,1.6847091164887562,-0.5436355151459793,-0.7476082281997763,-0.08730565357176195,0.92848258645256,0.130469150096809,0.09750000000000014,1
639,6.4,-4.0,1.6011310333130524e-10,-3.9942405223846436,0.005892032291740179,2.0643763542175293,0.016433237120509148,-0.017947766929864883,-2.819541623466648e-05,0.993312085169452,0.0021881532544075614,-0.0018789350785014289,0.11542436070700707,0.003913333512271414,-0.004237882907625121,0.23135708482644762,-0.017068317160010338,-0.0020558671094477177,0.028624625876545906,0.07730233669281006,0.03672771528363228,9.809876441955566,9.810249761487366,-0.017068317160010338,-0.0020558678079396486,0.028624625876545906,0.033390466449132565,-4.93114769711201,-1.3895096367278046,1.8529808726851626,-0.5286455377550878,-0.7680436953811774,-0.08748425612137646,0.9986008386381863,0.009798730424413246,-0.009402144637778298,0.051107236565784475,-0.9369071747273665,-1.3954016690195448,-0.21139548153236665,1.6939979107337908,-0.545078774875597,-0.7500959284513126,-0.0874560607051418,0.9313449067092061,0.1308542664153906,0.09750000000000014,1
640,6.41,-4.0,1.6011310333130524e-10,-3.99407696723938,0.0057110958732664585,2.0643765926361084,0.01635226421058178,-0.01822086237370968,-2.9612447178806178e-05,0.9932942682133293,0.002099294044258103,-0.0018929612680226903,0.1155790049996108,0.0037329026388891943,-0.004245816545142156,0.23166878799407917,-0.018589453771710396,-0.00032305880449712276,0.03350764885544777,-0.004913547541946173,-0.0031092697754502296,9.809844970703125,9.809846693997688,-0.018589451909065247,-0.0003230589791201055,0.033507656306028366,0.03832016597702002,-4.936438651965822,-1.397201369803786,1.852105298942812,-0.5295908770093101,-0.7703299667362161,-0.08763185418338049,0.9986029527766521,0.00975883356912759,-0.009457902243247938,0.05106325448185606,-0.9423616847264418,-1.4029124656770524,-0.21227129369329645,1.7033109033053098,-0.5459431412198918,-0.7521091043625064,-0.08760224173620168,0.9334860315329964,0.13126930117557484,0.09750000000000014,1
641,6.42,-4.0,1.6011310333130524e-10,-3.99391770362854,0.005524550564587116,2.0643768310546875,0.015541552565991879,-0.01906461827456951,-3.5993867641082034e-05,0.9932734984155955,0.002008775485569802,-0.0019100896350028758,0.1157586874661202,0.0035483476063147357,-0.00425956213615234,0.23203091447251614,-0.018035423010587692,-0.002222795970737934,0.03790926933288574,-0.08444657176733017,-0.04139655828475952,9.809868812561035,9.810319618553654,-0.018035423010587692,-0.002222794573754072,0.03790926933288574,0.04203962416864854,-4.941743469964557,-1.404918374829033,1.8512281226645957,-0.53137790872094,-0.7731135265462199,-0.0878049036068825,0.9986043575731147,0.00970496230327891,-0.009496862392910393,0.05103881216651555,-0.9478257663360168,-1.4104429253936202,-0.2131487083900918,1.712645702126314,-0.5469194612869319,-0.7540489082716504,-0.08776890973924142,0.9356356313848201,0.1316880683829495,0.09750000000000014,1
642,6.43,-4.0,1.6011310333130524e-10,-3.993769407272339,0.005327478051185608,2.0643768310546875,0.014245877042412758,-0.02027813345193863,-4.5197793951956555e-05,0.9932509459843645,0.0019282850745377747,-0.0019444115066677065,0.11595283214190667,0.0033796597275280033,-0.004309770709590307,0.23242209067023167,-0.015838703140616417,-0.006693867035210133,0.03962555527687073,-0.12131015211343765,-0.0589124970138073,9.809903144836426,9.81083006408641,-0.015838703140616417,-0.006693867966532707,0.03962555527687073,0.04319556709351415,-4.947071687135885,-1.4126668122111066,1.8503490390716233,-0.5343643204096957,-0.7766335709941511,-0.08801476798478497,0.9986045362314862,0.009646744605031739,-0.009534966141886689,0.051039249182337314,-0.9533022798635464,-1.4179942902622922,-0.2140277919830642,1.722004918619759,-0.5486101974521085,-0.7563554375422125,-0.08796957019083301,0.9385016472695575,0.13207891733007435,0.09750000000000014,1
643,6.44,-4.0,1.6011310333130524e-10,-3.9936323165893555,0.005118042230606079,2.0643768310546875,0.012947909533977509,-0.021469589322805405,-5.411772144725546e-05,0.9932285960903685,0.0018632419763688754,-0.0020009327778076997,0.11614422286843067,0.0032364939474198644,-0.004407591161197451,0.23280762487405152,-0.013253232464194298,-0.011374948546290398,0.03781551867723465,-0.09710608422756195,-0.04701703414320946,9.80990982055664,9.810503090083976,-0.013253232464194298,-0.011374949477612972,0.03781551122665405,0.04165393781746715,-4.9524349410415756,-1.4204535428425662,1.8494677029963669,-0.5383386745555544,-0.780742773301414,-0.08825396350925692,0.9986036024973926,0.009595054817442085,-0.009588252470461087,0.05105727584627625,-0.9588026244522201,-1.4255715850731723,-0.21490912805832063,1.7313990730467916,-0.5512865840895319,-0.7592731839786085,-0.08819984578780966,0.9424393235127192,0.13242584663477244,0.09750000000000014,1
644,6.45,-4.0,1.6011310333130524e-10,-3.9935083389282227,0.004898475483059883,2.06437611579895,0.012125052511692047,-0.022253654897212982,-5.980337300570682e-05,0.993208256961968,0.0018104034665272508,-0.002073105140626595,0.11631759530240349,0.003113975246866067,-0.004539229430103059,0.23315681401296756,-0.011710721999406815,-0.013803640380501747,0.03340912237763405,-0.024150028824806213,-0.011876692995429039,9.809893608093262,9.809930523802795,-0.011710721999406815,-0.013803638517856598,0.03340912237763405,0.03799803816149951,-4.957839665549293,-1.4282822951884908,1.8485839265639312,-0.5425864125960044,-0.7849929744649567,-0.08850068163693922,0.9986022387641996,0.009556481694861065,-0.009664683118328505,0.05107676862299229,-0.9643313266210702,-1.4331807706715507,-0.21579218923501897,1.7408355171756738,-0.5547114651076964,-0.7627393195677438,-0.08844087826393351,0.9472580789228919,0.13273599123135046,0.09750000000000014,1
645,6.46,-4.0,1.6011310333130524e-10,-3.9933881759643555,0.004673992283642292,2.0643742084503174,0.012009999714791775,-0.02244444377720356,-6.040923108230345e-05,0.9931907866586489,0.0017599751493659996,-0.0021457582815456065,0.11646613029222211,0.002996203065504242,-0.004672266700673852,0.23345600085694676,-0.01210188027471304,-0.012655457481741905,0.028627779334783554,0.06082078441977501,0.028765562921762466,9.809918403625488,9.810149117685096,-0.01210188027471304,-0.01265545841306448,0.028627777472138405,0.03355839353757221,-4.963284174838229,-1.4361512549570021,1.8476977764954703,-0.5462761246925104,-0.7888515923899057,-0.08872968250255593,0.998601348416787,0.009530026671626736,-0.00976008930047307,0.05108097677863849,-0.9698959988738736,-1.4408252472406444,-0.2166764319548471,1.750321204202902,-0.5582861244073022,-0.7664071486127021,-0.08866927327147363,0.9523263905683121,0.13303345905892733,0.09750000000000014,1
646,6.47,-4.0,1.6011310333130524e-10,-3.9932665824890137,0.0044502499513328075,2.064373016357422,0.012475096620619297,-0.022147471085190773,-5.646617501042783e-05,0.9931754636826287,0.0016999114590539447,-0.0022036887610109245,0.1165965368082241,0.00286277227691102,-0.004773724923015398,0.2337187756884724,-0.014349198900163174,-0.008396487683057785,0.02586498111486435,0.11519307643175125,0.05454782396554947,9.809950828552246,9.810778774825682,-0.014349198900163174,-0.00839648675173521,0.0258649829775095,0.030747322538318113,-4.968760279212912,-1.4440558525847917,1.8468094923381817,-0.5488449348979016,-0.7920040710058387,-0.08892400190831137,0.998601599604252,0.009507698988812228,-0.009860311901858513,0.05106097508827513,-0.9754936967238983,-1.4485061025361246,-0.21756352401924017,1.7598556101044542,-0.561320031518521,-0.7698565999206479,-0.08886753573330095,0.9568995773500182,0.13335043931571622,0.09750000000000014,1
647,6.48,-4.0,1.6011310333130524e-10,-3.9931397438049316,0.0042305588722229,2.064371347427368,0.013097585178911686,-0.021704979240894318,-5.125114694237709e-05,0.9931605863953794,0.0016227210370584188,-0.0022379654442514804,0.11672363907063706,0.0027008329228942465,-0.00482415666684055,0.23397503505964817,-0.017443815246224403,-0.0030427640303969383,0.026485346257686615,0.11181958764791489,0.05269414186477661,9.80994701385498,9.81072579921643,-0.017443815246224403,-0.0030427630990743637,0.026485346257686615,0.03185935755804021,-4.974256506463242,-1.4519884095737774,1.8459194423328988,-0.5503329846007836,-0.7944638086909253,-0.08908380809049861,0.9986030917075539,0.009478602812435172,-0.009948375471614547,0.05102010531461697,-0.9811167626583099,-1.4562189684460003,-0.21845190509446932,1.7694307053033917,-0.5634305697796953,-0.7727588294500309,-0.08903255694355623,0.9604879029176587,0.13370721591687865,0.09750000000000014,1
648,6.49,-4.0,1.6011310333130524e-10,-3.9930076599121094,0.0040143211372196674,2.0643701553344727,0.013372397050261497,-0.02152339369058609,-4.8779747885419056e-05,0.9931441477105502,0.0015284377045000047,-0.0022512080458521305,0.1168644420206707,0.0025097774738930567,-0.004828806996863723,0.2342590096472574,-0.01994227059185505,0.000844692112877965,0.03015098161995411,0.05255876109004021,0.024306509643793106,9.809906959533691,9.810077868421123,-0.01994227059185505,0.0008446925785392523,0.03015098161995411,0.03615922226151742,-4.979765629790655,-1.4599439319219414,1.8450278657114147,-0.5513394403137,-0.7965928310068366,-0.0892274511082077,0.9986053099234553,0.009434425140040097,-0.010013036919153636,0.05097220523591824,-0.9867579698785454,-1.463958253059161,-0.2193422896230579,1.7790379697566727,-0.5647118373639615,-0.7750694373162506,-0.08917867136032229,0.9631121052848951,0.13410512397995059,0.09750000000000014,1
649,6.5,-4.0,1.6011310333130524e-10,-3.9928762912750244,0.0037974140141159296,2.0643699169158936,0.012965052388608456,-0.021869953721761703,-5.124820745550096e-05,0.9931250455803611,0.0014257586517415603,-0.0022559628481569755,0.11702786712958826,0.00230392095248294,-0.004814632001970194,0.23458859949098054,-0.02069936878979206,0.0014388661365956068,0.03500933200120926,-0.03282329440116882,-0.016282498836517334,9.809901237487793,9.809969662424457,-0.02069936878979206,0.0014388655545189977,0.03500933200120926,0.04069628397717282,-4.985285383423733,-1.467921285665024,1.8441348316487545,-0.5526789022389177,-0.7989178173313758,-0.0893814792886042,0.9986073877114952,0.009373657247419283,-0.010054420582778284,0.05093455000857685,-0.9924090921487085,-1.4717186996791398,-0.22023508526713909,1.7886685634704116,-0.5656439546275261,-0.7770478636096141,-0.0893302310811487,0.9652649148974305,0.13452245945268212,0.09750000000000014,1
650,6.51,-4.0,1.6011310333130524e-10,-3.9927523136138916,0.003574332222342491,2.0643692016601562,0.011878089979290962,-0.022740136831998825,-5.8035227993968874e-05,0.9931033765159952,0.0013264299587854658,-0.002268557320773887,0.11721253253716592,0.002102783387434299,-0.0048167909256533695,0.2349609474860977,-0.019444908946752548,-0.0014365615788847208,0.0386308953166008,-0.10164429247379303,-0.04877154529094696,9.809929847717285,9.810577650829591,-0.019444908946752548,-0.0014365611132234335,0.0386308953166008,0.04327255787149279,-4.990823467943517,-1.4759248126590379,1.843240102551068,-0.5550402016733488,-0.8018483892208312,-0.08956751400618994,0.998608542925579,0.009302393178561784,-0.010083944190952248,0.050919127513710735,-0.998071154329625,-1.4794991448813803,-0.22112909910908818,1.79832194761739,-0.5669182916526397,-0.7791082523888324,-0.08950947877819597,0.9676869148344791,0.13493027512174893,0.09750000000000014,1
651,6.5200000000000005,-4.0,1.6011310333130524e-10,-3.992640495300293,0.0033410124015063047,2.0643680095672607,0.01044856384396553,-0.02386115863919258,-6.655550532741472e-05,0.9930805427342428,0.0012401002288669684,-0.0023007827960164085,0.11740615057402136,0.0019228106154076973,-0.004860935186857513,0.23535125943596313,-0.016912752762436867,-0.006219178903847933,0.03922184929251671,-0.11963627487421036,-0.05703726410865784,9.809969902038574,9.810865179313469,-0.016912750899791718,-0.006219180300831795,0.03922184929251671,0.043163327125437786,-4.996391135961213,-1.4839608677938767,1.842343337352565,-0.5585980177863661,-0.8054747342320836,-0.08979001897609033,0.9986084688446154,0.009231244338832127,-0.010118550747785381,0.0509266630610533,-1.00375064066092,-1.487301880195383,-0.22202467221469568,1.8080036467142349,-0.5690465816303316,-0.781613575592891,-0.08972346347076292,0.9709706965266557,0.1353041231201738,0.09750000000000014,1
