step,t_s,target_x,target_y,target_yaw,yaw_error,yaw_correction,truth_px,truth_py,truth_pz,truth_vx,truth_vy,truth_vz,truth_qw,truth_qx,truth_qy,truth_qz,truth_roll,truth_pitch,truth_yaw,truth_wx,truth_wy,truth_wz,imu_ax,imu_ay,imu_az,imu_acc_norm,imu_gx,imu_gy,imu_gz,imu_gyro_norm,vio_px,vio_py,vio_pz,vio_vx,vio_vy,vio_vz,vio_qw,vio_qx,vio_qy,vio_qz,pos_err_x,pos_err_y,pos_err_z,pos_err_norm,vel_err_x,vel_err_y,vel_err_z,vel_err_norm,orientation_err_rad,odom_age_s,drained_callbacks
771,7.72,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0036726693653427412,-0.00021817406334799923,-4.005663871765137,0.003124103881418705,2.0642547607421875,0.019572006538510323,0.020750930532813072,-3.6358978832140565e-05,0.99999581949174,0.0012566950069348535,0.0018629450198552062,0.0018196572633566311,0.0025201794670986423,0.00372130954406818,0.003644014915988797,0.019974417984485626,-0.016257058829069138,-0.004276734311133623,0.07672489434480667,0.0564243458211422,9.810276985168457,9.810739265821892,0.019974419847130775,-0.01625705696642399,-0.004276734311133623,0.026106700400606624,,,,,,,,,,,,,,,,,,,,,
772,7.73,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0036440151308589027,-9.033887851752547e-05,-4.005461692810059,0.0033332810271531343,2.0642549991607666,0.02083207108080387,0.02116253599524498,-3.571956040104851e-05,0.999995878841471,0.0013464840119478897,0.0017933188691035377,0.0017925647306101559,0.0026994068001260276,0.0035818032962795327,0.003589974776301198,0.01666869968175888,-0.012535393238067627,-0.005644380114972591,0.09366711974143982,0.06884579360485077,9.810335159301758,9.811023861475926,0.01666869968175888,-0.012535395100712776,-0.005644380114972591,0.02160649685381553,,,,,,,,,,,,,,,,,,,,,
773,7.74,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0035899746728055523,-4.60670769191554e-05,-4.005246639251709,0.0035463774111121893,2.0642549991607666,0.021990301087498665,0.021491270512342453,-3.437870691413991e-05,0.9999959100568985,0.001418102882282518,0.0017426950197240926,0.001769708382472205,0.002842383330704445,0.0034803635535146345,0.003544373817980916,0.013449308462440968,-0.00918172299861908,-0.0036090067587792873,0.06921421736478806,0.05084824562072754,9.810359001159668,9.81073493086031,0.013449308462440968,-0.009181722067296505,-0.0036090058274567127,0.016679713465811766,,,,,,,,,,,,,,,,,,,,,
774,7.75,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0035443731614314368,-0.00010439218692250758,-4.005022048950195,0.0037612069863826036,2.0642547607421875,0.02269170805811882,0.021475616842508316,-3.225587715860456e-05,0.9999959004514791,0.0014776376969169354,0.0017030665409630806,0.0017650018212972594,0.002961296563114216,0.0034009096077875865,0.003535050007943921,0.011671953834593296,-0.007823747582733631,0.0008897160296328366,0.014357192441821098,0.01056723203510046,9.810359954833984,9.810376151747596,0.011671953834593296,-0.007823747582733631,0.0008897167863324285,0.014079670753078326,,,,,,,,,,,,,,,,,,,,,
775,7.76,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003535050156798248,-0.00023879449029687996,-4.004794120788574,0.0039735836908221245,2.0642547607421875,0.022778719663619995,0.021000292152166367,-2.9408731279545464e-05,0.9999958487264525,0.0015348828238691172,0.0016618952098556973,0.001784592079514078,0.0030757062971845128,0.0033183044320053675,0.0035742982603248117,0.012037009932100773,-0.009192956611514091,0.005836073774844408,-0.04654332995414734,-0.03409581631422043,9.810354232788086,9.810523889122154,0.012037007138133049,-0.009192953817546368,0.005836071912199259,0.01623144097421321,,,,,,,,,,,,,,,,,,,,,
776,7.7700000000000005,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0035742977199070504,-0.00038954007643975526,-4.004565715789795,0.004179165232926607,2.0642547607421875,0.022360142320394516,0.020146720111370087,-2.621295425342396e-05,0.9999957662572491,0.0015997936476701438,0.001606916519547769,0.0018237179500686586,0.003205456857383986,0.0032079897901103336,0.0036525888439857147,0.014272241853177547,-0.01278708316385746,0.0090308403596282,-0.08653156459331512,-0.06336984038352966,9.810346603393555,9.810932877512549,0.014272241853177547,-0.012787082232534885,0.009030841290950775,0.0211840141134664,,,,,,,,,,,,,,,,,,,,,
777,7.78,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0036525881879888823,-0.000490080502068179,-4.004344940185547,0.004375274758785963,2.0642547607421875,0.02176169864833355,0.019155893474817276,-2.343142477911897e-05,0.9999956706315027,0.0016797387872503125,0.0015302888683715334,0.001869602053150494,0.0033652071405398678,0.0030542883489462895,0.003744355103355606,0.017272772267460823,-0.01710791140794754,0.009056106209754944,-0.08801321685314178,-0.06442774087190628,9.810295104980469,9.810901452309999,0.017272768542170525,-0.017107905820012093,0.00905610341578722,0.025943052706557727,,,,,,,,,,,,,,,,,,,,,
778,7.79,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0037443548937254,-0.0004963444799161722,-4.004129886627197,0.004562004469335079,2.0642547607421875,0.021381450816988945,0.01832137256860733,-2.1662079234374687e-05,0.9999955830365083,0.001773365507971893,0.0014347112030369934,0.0019054359115394629,0.003552204875795098,0.0028626555731055417,0.0038159684219182337,0.01961197331547737,-0.020348556339740753,0.0058988044038414955,-0.05043329298496246,-0.036938998848199844,9.810225486755371,9.810424665001095,0.01961197331547737,-0.020348556339740753,0.005898803006857634,0.028870211626385988,,,,,,,,,,,,,,,,,,,,,
779,7.8,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0038159675461165955,-0.00040592218488224056,-4.003914833068848,0.004742102697491646,2.0642547607421875,0.021513767540454865,0.017859671264886856,-2.0644094547606073e-05,0.9999955182005056,0.0018738265866042507,0.0013298344413273618,0.0019193470723931115,0.0037527632145579956,0.002652467025679211,0.003843683684388115,0.020165152847766876,-0.021190902218222618,0.000953210867010057,0.009522388689219952,0.00684043625369668,9.810198783874512,9.810205790226188,0.020165152847766876,-0.021190902218222618,0.0009532095864415169,0.029267667052769286,,,,,,,,,,,,,,,,,,,,,
780,7.8100000000000005,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0038436837059371526,-0.00025921734836653083,-4.003696441650391,0.0049196830950677395,2.0642547607421875,0.02221974916756153,0.017815323546528816,-1.9397617506911047e-05,0.9999954814769066,0.0019698954655323797,0.001229549379815872,0.0019091217737781513,0.003944489930253893,0.0024515685632173407,0.0038230912640068305,0.018577584996819496,-0.01936454325914383,-0.0036056209355592728,0.0653492659330368,0.04754436016082764,9.810235023498535,9.81056788412467,0.018577588722109795,-0.019364548847079277,-0.003605623496696353,0.02707606093172914,,,,,,,,,,,,,,,,,,,,,
781,7.82,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003823090766828542,-0.00012121681794293433,-4.003469944000244,0.005098338238894939,2.0642547607421875,0.02330123819410801,0.018042434006929398,-1.7270453099627048e-05,0.9999954650673146,0.0020530739523653982,0.001144106445932483,0.001883016885672967,0.004110460290409385,0.0022804725457538345,0.003770733303492267,0.015412811189889908,-0.01575872115790844,-0.0057906280271708965,0.09248767048120499,0.06729275733232498,9.81028938293457,9.810956123706761,0.015412811189889908,-0.01575872115790844,-0.005790627561509609,0.02279086239842673,,,,,,,,,,,,,,,,,,,,,
782,7.83,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003770732743006235,-5.25251237652472e-05,-4.003231048583984,0.005279488395899534,2.0642547607421875,0.02438887394964695,0.0182699803262949,-1.4460727470577694e-05,0.9999954517463365,0.0021184585932210783,0.001078109534284264,0.0018564211971427425,0.004240923265832797,0.0021483454112360264,0.0037174105086713637,0.011926678940653801,-0.012047135271131992,-0.004675409756600857,0.07909339666366577,0.057497788220644,9.810324668884277,9.810811988309911,0.011926676146686077,-0.012047132477164268,-0.0046754092909395695,0.017585177191830646,,,,,,,,,,,,,,,,,,,,,
783,7.84,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0037174103346579125,-8.278232738144904e-05,-4.002983093261719,0.00546172633767128,2.0642547607421875,0.025105344131588936,0.01822197064757347,-1.1802598237409256e-05,0.9999954200429347,0.0021689862686760713,0.001026450084132382,0.0018443947369354932,0.0043417617465738734,0.0020448912574991237,0.0036932414094047765,0.009525042958557606,-0.00996238924562931,-0.0007875413284637034,0.031193293631076813,0.022601203992962837,9.810325622558594,9.810401248502487,0.009525042958557606,-0.00996238924562931,-0.0007875419687479734,0.013805646134692059,,,,,,,,,,,,,,,,,,,,,
784,7.8500000000000005,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003693241116862779,-0.00019796822715785562,-4.002729415893555,0.005641367752104998,2.0642547607421875,0.0252307690680027,0.017738481983542442,-9.819726074056234e-06,0.999995351367686,0.0022133990280342906,0.0009773767674377046,0.0018554898046925575,0.0044304273900481585,0.0019465317985145627,0.0037153045939343735,0.009129024110734463,-0.010517709888517857,0.004140022676438093,-0.030072195455431938,-0.021959077566862106,9.810322761535645,9.810393428580296,0.009129022248089314,-0.010517706163227558,0.004140022676438093,0.014529314433362858,,,,,,,,,,,,,,,,,,,,,
785,7.86,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0037153053128086374,-0.00034711899906166103,-4.002479076385498,0.005814018193632364,2.0642547607421875,0.02479829080402851,0.016845088452100754,-8.661408173793461e-06,0.9999952373831508,0.0022623643874930557,0.000917555536767181,0.0018881234681857324,0.004528195170204159,0.0018265601026814314,0.0037803959523006175,0.010760261677205563,-0.013541202060878277,0.00793486274778843,-0.07783717662096024,-0.056646473705768585,9.810317993164062,9.810790313529598,0.010760261677205563,-0.013541202060878277,0.00793486274778843,0.019029173167579124,,,,,,,,,,,,,,,,,,,,,
786,7.87,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003780395913209801,-0.0004648696372262409,-4.002233982086182,0.005976454354822636,2.0642547607421875,0.024078570306301117,0.01574087142944336,-8.302772585011553e-06,0.9999950835918235,0.0023238075215323384,0.0008381104820380954,0.0019313936949026968,0.004650852866650631,0.0016672371210966273,0.0038666786229418705,0.013542202301323414,-0.017758578062057495,0.008930078707635403,-0.09120283275842667,-0.06630752235651016,9.810282707214355,9.810930712205304,0.013542202301323414,-0.017758578062057495,0.008930078707635403,0.024052123475500498,,,,,,,,,,,,,,,,,,,,,
787,7.88,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003866678293135052,-0.0004999030588171652,-4.00199556350708,0.006127957720309496,2.0642549991607666,0.02346028946340084,0.01471039280295372,-8.56134920468321e-06,0.9999949101057768,0.0023990637026027974,0.0007387489863479397,0.00196939224774548,0.004801036373665058,0.0014680415847792676,0.003942323519249335,0.016105320304632187,-0.021381370723247528,0.006688418332487345,-0.06442347168922424,-0.04686763137578964,9.810225486755371,9.810548968307529,0.016105320304632187,-0.021381370723247528,0.006688418798148632,0.02759129033117466,,,,,,,,,,,,,,,,,,,,,
788,7.890000000000001,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003942324270766263,-0.0004371920062205961,-4.001762866973877,0.006270569283515215,2.0642547607421875,0.023279720917344093,0.013999203220009804,-8.598649401392322e-06,0.9999947430947751,0.002482974407091875,0.0006274118131215597,0.0019887119764682142,0.004968442482985836,0.001244941509457781,0.003980532335282729,0.017190739512443542,-0.02289760857820511,0.0021922339219599962,-0.009327438659965992,-0.006955076474696398,9.810182571411133,9.810189471086655,0.017190739512443542,-0.02289760857820511,0.0021922350861132145,0.02871633504223973,,,,,,,,,,,,,,,,,,,,,
789,7.9,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0039805322450511505,-0.0003045989523618689,-4.001530170440674,0.00640813447535038,2.0642547607421875,0.02367379702627659,0.013706758618354797,-7.325537808355875e-06,0.9999946057480598,0.0025660504287098617,0.0005167079935294851,0.001984155444837534,0.005134148874790814,0.001023227705245434,0.00397095379589368,0.01617961935698986,-0.02171025238931179,-0.0025938344188034534,0.049923717975616455,0.03589417785406113,9.810199737548828,9.810392431509731,0.01617961749434471,-0.02171025611460209,-0.0025938323233276606,0.027200058987922472,,,,,,,,,,,,,,,,,,,,,
790,7.91,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003970954058032517,-0.00016044221091784743,-4.0012898445129395,0.006544540170580149,2.0642547607421875,0.0245209950953722,0.013744045048952103,-4.211108716845047e-06,0.9999945093058479,0.0026385236810696254,0.0004184920951486415,0.001960718059094697,0.005278685795659103,0.000826632886754166,0.003923634397262293,0.013344925828278065,-0.018382159993052483,-0.005592762026935816,0.08745764940977097,0.06299176812171936,9.81025218963623,9.81084424642211,0.013344927690923214,-0.018382158130407333,-0.005592760629951954,0.02339379841050209,,,,,,,,,,,,,,,,,,,,,
791,7.92,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003923634955000167,-6.763523649193554e-05,-4.001039505004883,0.006682001519948244,2.0642545223236084,0.025495393201708794,0.01387364324182272,-1.0397674721218664e-08,0.999994448072819,0.002693775552184922,0.00033990459337503745,0.0019318027021026074,0.005388861739554089,0.0006693977767099536,0.0038654256990297807,0.00974405836313963,-0.014404039829969406,-0.005524834617972374,0.08696737885475159,0.06259246915578842,9.810297012329102,9.810882152604483,0.009744059294462204,-0.014404039829969406,-0.005524832755327225,0.018246830736642378,,,,,,,,,,,,,,,,,,,,,
792,7.930000000000001,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003865425664272194,-6.618050131716041e-05,-4.0007805824279785,0.006820018868893385,2.0642547607421875,0.026209771633148193,0.013814353384077549,3.654774673123029e-06,0.999994399026409,0.002732249610433893,0.00027859850054394035,0.0019128802244100416,0.005465562493884162,0.0005467409749854443,0.003827271337801469,0.006772306747734547,-0.011561968363821507,-0.002455784473568201,0.04880760982632637,0.035005003213882446,9.810300827026367,9.810484689849996,0.006772308610379696,-0.011561970226466656,-0.002455786569043994,0.013622562427995009,,,,,,,,,,,,,,,,,,,,,
793,7.94,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.00382727077537406,-0.00015596271231539758,-4.000516414642334,0.006955592427402735,2.0642547607421875,0.026384133845567703,0.013363740406930447,5.478391358337831e-06,0.9999943314119352,0.0027604480787282973,0.0002252497649493223,0.001914767073296485,0.005521756057247441,0.00043992576021514715,0.003830765759053782,0.005548282992094755,-0.011151613667607307,0.0022492960561066866,-0.010300612077116966,-0.0076477122493088245,9.810293197631836,9.81030158627212,0.00554828392341733,-0.011151613667607307,0.002249295124784112,0.01265706405312049,,,,,,,,,,,,,,,,,,,,,
794,7.95,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003830766494657879,-0.00029732487136267333,-4.000253677368164,0.007084474433213472,2.0642549991607666,0.025967001914978027,0.012485812418162823,5.157011401024647e-06,0.9999942169053001,0.0027890612796648527,0.00016574270533676198,0.00193902617040391,0.005578762283771108,0.0003206673735333158,0.0038789643735973552,0.006418177857995033,-0.013388636521995068,0.00653099874034524,-0.06461188942193985,-0.046770285815000534,9.810287475585938,9.810611729628699,0.006418178323656321,-0.013388636521995068,0.006530999206006527,0.01622043623153243,,,,,,,,,,,,,,,,,,,,,
795,7.96,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0038789643005393793,-0.0004286678202427199,-3.999998092651367,0.007202987093478441,2.0642549991607666,0.025156624615192413,0.011325782164931297,3.191209998476552e-06,0.9999940411706058,0.0028276813728403943,8.822839314108691e-05,0.0019783976054502735,0.0056557083767707775,0.00016526717944461176,0.00395728097918681,0.008809898979961872,-0.01731153391301632,0.008526287041604519,-0.09055633842945099,-0.06540923565626144,9.81026840209961,9.810904389492995,0.008809898979961872,-0.01731153577566147,0.008526286110281944,0.021213230441955958,,,,,,,,,,,,,,,,,,,,,
796,7.97,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003957281311314587,-0.0004932254899270108,-3.9997503757476807,0.007309551350772381,2.0642549991607666,0.024313954636454582,0.01014623325318098,5.552169568545651e-07,0.9999938177053987,0.0028796995070695074,-9.507557636799278e-06,0.0020178680177237083,0.005759356880323293,-3.063670479328727e-05,0.004035667283962072,0.011494957841932774,-0.02122630551457405,0.007368456106632948,-0.07697557657957077,-0.05559582635760307,9.810224533081055,9.810684049787943,0.011494956910610199,-0.02122630551457405,0.00736845750361681,0.025238546831333787,,,,,,,,,,,,,,,,,,,,,
797,7.98,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004035667007129674,-0.00046319370362676886,-3.999509811401367,0.0074053434655070305,2.0642547607421875,0.023805808275938034,0.009213012643158436,-1.3606551192424376e-06,0.9999935761555304,0.002942558360140566,-0.0001224245005093564,0.0020430394544047287,0.005884612835836135,-0.0002568709566249624,0.004085343676857025,0.013131791725754738,-0.023461835458874702,0.0035611209459602833,-0.029860304668545723,-0.02173110842704773,9.810169219970703,9.810238733248491,0.013131791725754738,-0.023461828008294106,0.0035611202474683523,0.027121631677248022,,,,,,,,,,,,,,,,,,,,,
798,7.99,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0040853432875983765,-0.0003519542256347111,-3.9992713928222656,0.00749372411519289,2.0642547607421875,0.02384568378329277,0.008680233731865883,-1.0329596307201427e-06,0.9999933561803435,0.0030077807307500367,-0.00023847807561348997,0.0020454775618773575,0.0060145828750142166,-0.0004892576979271077,0.004089505252964014,0.012838542461395264,-0.023077335208654404,-0.0012437371769919991,0.030278004705905914,0.02141703851521015,9.8101806640625,9.81025076685879,0.012838542461395264,-0.023077335208654404,-0.0012437361292541027,0.026437444135635754,,,,,,,,,,,,,,,,,,,,,
799,8.0,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004089505368184333,-0.0002080582067813,-3.999030828475952,0.007578731514513493,2.0642542839050293,0.024401824921369553,0.008524351753294468,2.2541121325048152e-06,0.9999931881366486,0.0030654480197204815,-0.00034515850980187767,0.002026715160755613,0.00612949509564137,-0.0007027379550507915,0.00405129866183469,0.010553468018770218,-0.020244453102350235,-0.004971811547875404,0.07736992835998535,0.05514433979988098,9.810227394104004,9.810687464599768,0.010553467087447643,-0.020244453102350235,-0.004971813410520554,0.02336519799976304,,,,,,,,,,,,,,,,,,,,,
800,8.01,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004051299256544595,-9.392360895641358e-05,-3.9987833499908447,0.007663307711482048,2.0642542839050293,0.025211960077285767,0.008555594831705093,7.555552656413056e-06,0.9999930831666147,0.0031074643506558797,-0.0004331512273928404,0.001997414391540229,0.0062131977228400675,-0.000878710363826383,0.003992121292490768,0.007059860043227673,-0.016178226098418236,-0.006031657103449106,0.09108738601207733,0.06492726504802704,9.810270309448242,9.810908011294309,0.007059860043227673,-0.016178226098418236,-0.006031656172126532,0.018653618943793606,,,,,,,,,,,,,,,,,,,,,
801,8.02,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003992120691847091,-5.8577528407352276e-05,-3.9985275268554688,0.007747985422611237,2.0642542839050293,0.025897784158587456,0.008501140400767326,1.2577233064803295e-05,0.9999930254626488,0.003131426635506167,-0.0005005351845857801,0.0019729819598776344,0.006260878614599471,-0.0010134200571570856,0.003942813860412778,0.0036591477692127228,-0.012631721794605255,-0.003998273517936468,0.06562551110982895,0.04665359482169151,9.810281753540039,9.810612180157712,0.0036591477692127228,-0.012631719000637531,-0.003998270723968744,0.013745393995449794,,,,,,,,,,,,,,,,,,,,,
802,8.03,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003942813680779224,-0.00011662061530865936,-3.9982659816741943,0.007830662652850151,2.0642545223236084,0.026128794997930527,0.008123434148728848,1.5137587979552336e-05,0.9999929760415339,0.003142387170048289,-0.0005563708889385542,0.0019656352417708584,0.006282588257779773,-0.001125087773314769,0.003927758789994757,0.001609784783795476,-0.011145918630063534,0.00021873708465136588,0.01210973970592022,0.008331059478223324,9.810267448425293,9.810278459961301,0.0016097852494567633,-0.011145918630063534,0.00021873647347092628,0.01126369194812218,,,,,,,,,,,,,,,,,,,,,
803,8.040000000000001,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0039277588513605645,-0.00024222764362117483,-3.9980056285858154,0.007907466031610966,2.0642545223236084,0.02576414868235588,0.007322382647544146,1.4306705452327151e-05,0.9999928914140848,0.0031492960627115332,-0.0006129120280390886,0.0019807560309023286,0.006296165718451671,-0.001238291633000242,0.003957636783756753,0.0015811732737347484,-0.012361672706902027,0.004783292300999165,-0.046324606984853745,-0.0334424152970314,9.810263633728027,9.810430007272863,0.0015811726916581392,-0.012361673638224602,0.004783292300999165,0.013348818953586134,,,,,,,,,,,,,,,,,,,,,
804,8.05,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.003957636610876804,-0.00038095696568258316,-3.9977519512176514,0.007974402979016304,2.064253807067871,0.024912716820836067,0.0061779385432600975,1.0651109732862096e-05,0.9999927409468502,0.0031618366441891112,-0.0006823508795216991,0.002013762627143299,0.006320927286517274,-0.0013774266651013919,0.0040231957241406305,0.003370314836502075,-0.0157281793653965,0.007725751493126154,-0.08453195542097092,-0.060682058334350586,9.810256004333496,9.810807858390277,0.00337031576782465,-0.0157281756401062,0.007725751493126154,0.017844376522434695,,,,,,,,,,,,,,,,,,,,,
805,8.06,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004023195200871711,-0.00047316425684608724,-3.9975082874298096,0.008029083721339703,2.0642542839050293,0.023885264992713928,0.004914857447147369,5.7245874813816044e-06,0.9999925175273535,0.003186509101483062,-0.0007721117213138021,0.0020530203460627093,0.006369850994856049,-0.0015572964535063983,0.004101105755782627,0.005994493141770363,-0.019757118076086044,0.007780648767948151,-0.08613111078739166,-0.061764419078826904,9.810235977172852,9.810808495711564,0.005994493141770363,-0.019757118076086044,0.007780646905303001,0.022063910101433496,,,,,,,,,,,,,,,,,,,,,
806,8.07,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.0041011059221737435,-0.0004794858183688691,-3.997274160385132,0.008071674033999443,2.0642542839050293,0.02306005172431469,0.003805463667958975,1.5154287211771589e-06,0.9999922465463928,0.00322353228882072,-0.0008801658886928354,0.0020835053850855774,0.006443401651393874,-0.0017737515525948495,0.004161322531253768,0.008119618520140648,-0.02269037440419197,0.004925413988530636,-0.05053326487541199,-0.03635794669389725,9.810193061828613,9.810390584553554,0.008119617588818073,-0.02269037626683712,0.004925411194562912,0.024597582002197183,,,,,,,,,,,,,,,,,,,,,
807,8.08,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004161321980219369,-0.0003974417384690812,-3.9970452785491943,0.008104825392365456,2.06425404548645,0.02272028662264347,0.003052798565477133,7.09522680608643e-08,0.9999919795699376,0.0032661001969502422,-0.0009947458415450364,0.002093768375826445,0.0065280419309512545,-0.0020031539807714577,0.004181025856440588,0.008636411279439926,-0.023254429921507835,0.0003894318942911923,0.006845009513199329,0.0044962745159864426,9.8101806640625,9.810184082482118,0.008636411279439926,-0.023254429921507835,0.00038943070103414357,0.02480942899449449,,,,,,,,,,,,,,,,,,,,,
808,8.09,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004181025971930508,-0.00026254451514456624,-3.9968183040618896,0.008132494986057281,2.064253807067871,0.02293284237384796,0.0027041465509682894,2.5548783924023155e-06,0.9999917590193009,0.0033055498431978497,-0.0011054812912428271,0.002081620722744775,0.006606507225436412,-0.002224707999226637,0.004155920937026849,0.007124485448002815,-0.021178433671593666,-0.0038810307160019875,0.06133303418755531,0.04322019964456558,9.81020736694336,9.810494294844156,0.007124485448002815,-0.021178433671593666,-0.003881029784679413,0.022679213784222437,,,,,,,,,,,,,,,,,,,,,
809,8.1,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004155919843625312,-0.0001329242691374591,-3.996587038040161,0.008158203214406967,2.064253568649292,0.02352028153836727,0.002631784649565816,8.263543350039981e-06,0.9999916199404837,0.003331969107095136,-0.0011990379133734834,0.0020543463093895117,0.006659024470793787,-0.0024117481056048916,0.004100691291609658,0.00401974655687809,-0.017297064885497093,-0.0060677314177155495,0.08956022560596466,0.0632343515753746,9.810258865356445,9.810871450719068,0.004019745159894228,-0.017297064885497093,-0.006067731883376837,0.0187660378080227,,,,,,,,,,,,,,,,,,,,,
810,8.11,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.00410069148362804,-6.400954648621589e-05,-3.9963486194610596,0.008183564990758896,2.064253568649292,0.024138357490301132,0.0025890336837619543,1.467646325181704e-05,0.999991559734597,0.003340836261233537,-0.0012708749397285044,0.0020258700676887387,0.006676538271369186,-0.002555267407501453,0.004043238583670791,0.00042995117837563157,-0.013211918994784355,-0.005261395126581192,0.07953657954931259,0.05606928467750549,9.810274124145508,9.810756760976677,0.00042995205149054527,-0.013211916200816631,-0.00526139372959733,0.014227503380489073,,,,,,,,,,,,,,,,,,,,,
811,8.120000000000001,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004043238659661298,-8.475246578224213e-05,-3.996105670928955,0.008207540027797222,2.064253807067871,0.024423861876130104,0.002316508674994111,1.873523615358863e-05,0.9999915422972353,0.003334086374775059,-0.0013270354538260365,0.0020095220691479505,0.0066628559399482526,-0.0026674514638942446,0.00401018625990715,-0.002338070422410965,-0.010623420588672161,-0.0018401113338768482,0.0356927216053009,0.0249073076993227,9.810254096984863,9.810350645708883,-0.0023380687925964594,-0.010623418726027012,-0.0018401092384010553,0.011032207082749297,,,,,,,,,,,,,,,,,,,,,
812,8.13,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004010185555826907,-0.000185407793333309,-3.995863199234009,0.008226923644542694,2.064253807067871,0.024149958044290543,0.0016531564760953188,1.859195253928192e-05,0.999991515600996,0.003319160909602883,-0.0013766629227864623,0.0020141241461830613,0.006632793975820654,-0.002766676419109415,0.004019101585835937,-0.003336183726787567,-0.010594111867249012,0.0027095915284007788,-0.023160872980952263,-0.01683681830763817,9.8102445602417,9.810286348330502,-0.0033361841924488544,-0.010594111867249012,0.0027095924597233534,0.011432725944389712,,,,,,,,,,,,,,,,,,,,,
813,8.14,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004019101572494989,-0.00032243384020172266,-3.9956252574920654,0.008237678557634354,2.064253807067871,0.023322494700551033,0.0006047225324437022,1.4370782082551159e-05,0.9999914291988325,0.0033051148462448342,-0.0014349434235149043,0.0020392847031935526,0.006604395986101787,-0.00288334638530136,0.004069077287486276,-0.002368098823353648,-0.013075840659439564,0.006437251344323158,-0.07184818387031555,-0.051309168338775635,9.81025218963623,9.810649459467173,-0.0023680985905230045,-0.013075840659439564,0.006437250413000584,0.014765625376704034,,,,,,,,,,,,,,,,,,,,,
814,8.15,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.00406907727317143,-0.00043726217671998056,-3.9953975677490234,0.008236678317189217,2.064253807067871,0.02217654325067997,-0.0006594545557163656,7.774757250444964e-06,0.9999912591763902,0.003300298307675285,-0.0015102171191475355,0.0020757760358397796,0.0065943473216088745,-0.003034113852751003,0.004141578352834213,-6.628446863032877e-05,-0.01692737452685833,0.007754121441394091,-0.08967071026563644,-0.06385347247123718,9.810250282287598,9.810867887366035,-6.628420669585466e-05,-0.01692737452685833,0.007754119578748941,0.018618989564692472,,,,,,,,,,,,,,,,,,,,,
815,8.16,-4.0,1.6011310333130524e-10,4.350018006894158e-11,0.004141577941637521,-0.00048111831974007393,-3.995182991027832,0.0082230344414711,2.064253807067871,0.021075578406453133,-0.0018793998751789331,1.277547767131182e-06,0.9999910172251102,0.003307764709227783,-0.0016043240019976092,0.0021095748894850224,0.006608783532757019,-0.0032225807139357543,0.004208532702844153,0.0023711244575679302,-0.0204290971159935,0.0061005777679383755,-0.06911144405603409,-0.049258001148700714,9.810223579406738,9.810590676423343,0.002371122594922781,-0.020429102703928947,0.0061005763709545135,0.021451981067157386,,,,,,,,,,,,,,,,,,,,,
